county_name,cbp_small_biz_count,crunchbase_count,state_abbv,pop_est_2013,state_name,crunchbase_per_capita,cbp_per_capita,land_area_sqmile,pop_density
Kalamazoo County,5487,47,MI,256725,Michigan,0.000183075,0.021373065,561.658,457.0842043
Kalawao County,1,0,HI,90,Hawaii,0,0.011111111,11.991,7.505629222
Kalkaska County,331,0,MI,17196,Michigan,0,0.019248662,559.865,30.71454726
Kanabec County,293,0,MN,15996,Minnesota,0,0.018317079,521.586,30.66800106
Kanawha County,5174,2,WV,191275,West Virginia,1.04561E-05,0.027050059,901.587,212.1536801
Kandiyohi County,1396,0,MN,42410,Minnesota,0,0.032916765,796.785,53.22640361
Kane County,249,1,UT,7260,Utah,0.000137741,0.034297521,3990.229,1.819444448
Kane County,12288,3,IL,523643,Illinois,5.72909E-06,0.023466369,520.058,1006.893462
Kankakee County,2362,0,IL,112120,Illinois,0,0.021066714,676.556,165.7216845
Karnes County,303,1,TX,15081,Texas,6.63086E-05,0.020091506,747.556,20.17373949
Kauai County,1981,2,HI,69512,Hawaii,2.8772E-05,0.028498676,619.956,112.1240862
Kaufman County,1700,0,TX,108568,Texas,0,0.015658389,780.699,139.0651198
Kay County,1127,1,OK,45633,Oklahoma,2.1914E-05,0.024697039,919.729,49.61570202
Kearney County,173,0,NE,6548,Nebraska,0,0.026420281,516.244,12.68392466
Kearny County,84,0,KS,3923,Kansas,0,0.021412185,870.543,4.506382798
Keith County,342,0,NE,8130,Nebraska,0,0.042066421,1061.6,7.658251696
Kemper County,138,0,MS,10294,Mississippi,0,0.013405867,766.182,13.43545006
Kenai Peninsula Borough,2057,0,AK,57147,Alaska,0,0.03599489,16075.331,3.554950128
Kendall County,1112,1,TX,37766,Texas,2.64788E-05,0.029444474,662.453,57.00932745
Kendall County,2007,0,IL,119348,Illinois,0,0.016816369,320.335,372.5724632
Kenedy County,13,0,TX,412,Texas,0,0.031553398,1458.329,0.282515125
Kennebec County,3214,0,ME,121164,Maine,0,0.026526031,867.524,139.666453
Kenosha County,3018,1,WI,167757,Wisconsin,5.961E-06,0.017990307,271.99,616.7763521
Kent County,635,0,MD,19944,Maryland,0,0.03183915,902.507,0.89417589
Kent County,4629,13,RI,165035,Rhode Island,7.87712E-05,0.028048596,846.948,734.0474268
Kent County,15558,41,MI,621700,Michigan,6.59482E-05,0.025024932,586.179,289.0175185
Kent County,17,0,TX,807,Texas,0,0.021065675,277.03,71.99220301
Kent County,3157,3,DE,169416,Delaware,1.77079E-05,0.018634604,168.528,979.2734738
Kenton County,3009,11,KY,163145,Kentucky,6.74247E-05,0.018443716,160.25,1018.065523
Keokuk County,250,0,IA,10329,Iowa,0,0.024203698,579.179,17.83386483
Kern County,12315,53,CA,864124,California,6.13338E-05,0.014251427,8131.916,106.2632718
Kerr County,1380,1,TX,49953,Texas,2.00188E-05,0.027625968,1103.318,45.27525156
Kershaw County,1078,0,SC,62516,South Carolina,0,0.017243586,726.562,86.04358609
Ketchikan Gateway Borough,583,0,AK,13729,Alaska,0,0.042464855,4858.414,2.82581929
Kewaunee County,451,0,WI,20505,Wisconsin,0,0.021994635,342.518,59.86546692
Keweenaw County,63,0,MI,2191,Michigan,0,0.028753994,540.112,4.056566046
Keya Paha County,21,0,NE,790,Nebraska,0,0.026582278,773.072,1.021897055
Kidder County,66,0,ND,2428,North Dakota,0,0.027182867,1351.189,1.796935884
Kimball County,129,0,NE,3702,Nebraska,0,0.034846029,951.846,3.889284611
Kimble County,134,0,TX,4481,Texas,0,0.029904039,1250.987,3.581971675
King and Queen County,103,5,VA,7130,Virginia,0.000701262,0.014446003,315.138,22.62500873
King County,64005,2383,WA,2044449,Washington,0.001165595,0.031306724,2115.566,966.383937
King County,0,0,TX,285,Texas,0,0,910.872,0.312886992
King George County,468,0,VA,24926,Virginia,0,0.018775576,179.636,138.7583781
King William County,307,0,VA,16097,Virginia,0,0.019071877,273.941,58.76082806
Kingfisher County,476,0,OK,15276,Oklahoma,0,0.03115999,898.161,17.00808652
Kingman County,210,0,KS,7844,Kansas,0,0.026772055,863.363,9.085402085
Kings County,53123,339,NY,2592149,New York,0.00013078,0.020493806,1389.42,108.6496524
Kings County,1571,3,CA,150960,California,1.98728E-05,0.01040673,70.816,36604.00192
Kingsbury County,166,0,SD,5065,South Dakota,0,0.032773939,832.236,6.086014063
Kinney County,38,0,TX,3586,Texas,0,0.010596765,1360.055,2.636658076
Kiowa County,96,0,KS,2523,Kansas,0,0.038049941,1767.767,0.804970338
Kiowa County,36,0,CO,1423,Colorado,0,0.025298665,1015.226,9.20090699
Kiowa County,193,2,OK,9341,Oklahoma,0.00021411,0.020661599,722.639,3.491369826
Kit Carson County,263,0,CO,8037,Colorado,0,0.032723653,2160.822,3.719417888
Kitsap County,5592,16,WA,253968,Washington,6.30001E-05,0.022018522,394.941,643.053013
Kittitas County,1147,0,WA,41765,Washington,0,0.027463187,2297.271,18.18026693
Kittson County,144,0,MN,4503,Minnesota,0,0.031978681,1098.804,4.098092107
Klamath County,1527,1,OR,65910,Oregon,1.51722E-05,0.023167956,5941.052,11.0939948
Kleberg County,567,0,TX,32101,Texas,0,0.017663001,881.308,36.42426938
Klickitat County,529,4,WA,20866,Washington,0.000191699,0.025352248,1871.313,11.1504596
Knott County,174,0,KY,15976,Kentucky,0,0.010891337,351.518,45.44859723
Knox County,1700,0,ME,39550,Maine,0,0.042983565,1108.35,7.727703343
Knox County,264,0,NE,8565,Nebraska,0,0.030823117,850.621,4.428529274
Knox County,98,0,TX,3767,Texas,0,0.026015397,716.395,72.69453304
Knox County,10947,65,TN,444622,Tennessee,0.000146192,0.024620914,525.494,115.7196847
Knox County,915,0,IN,37954,Indiana,0,0.024108131,516.031,73.54984487
Knox County,94,3,MO,4067,Missouri,0.000737644,0.02311286,508.215,874.8698877
Knox County,1076,1,IL,52078,Illinois,1.9202E-05,0.020661316,504.011,8.069268329
Knox County,1057,0,OH,60810,Ohio,0,0.01738201,386.297,82.29419333
Knox County,464,0,KY,31790,Kentucky,0,0.014595785,365.134,108.3163989
Kodiak Island Borough,478,0,AK,14135,Alaska,0,0.033816767,6549.579,2.158153982
Koochiching County,389,0,MN,13206,Minnesota,0,0.029456308,3104.07,4.254414366
Kootenai County,4340,6,ID,144265,Idaho,4.15901E-05,0.030083527,1244.125,115.9569979
Kosciusko County,1904,4,IN,77963,Indiana,5.13064E-05,0.024421841,531.381,146.7177035
Kossuth County,571,0,IA,15321,Iowa,0,0.037269108,972.72,15.75067851
La Crosse County,3000,2,WI,116713,Wisconsin,1.71361E-05,0.025704078,451.686,258.3941056
La Paz County,345,0,AZ,20324,Arizona,0,0.016975005,4499.629,4.516816831
La Plata County,2293,7,CO,53284,Colorado,0.000131372,0.043033556,1692.078,31.49027409
La Salle County,124,0,TX,7369,Texas,0,0.016827249,1486.691,4.956645328
La Salle Parish,358,1,LA,14777,Louisiana,6.76727E-05,0.024226839,624.684,23.65516005
Labette County,471,0,KS,20916,Kansas,0,0.022518646,645.295,32.41308239
Lac qui Parle County,204,0,MN,7027,Minnesota,0,0.029030881,765.021,9.185368768
Lackawanna County,5387,10,PA,213931,Pennsylvania,4.6744E-05,0.025181016,459.078,466.0014202
Laclede County,794,0,MO,35667,Missouri,0,0.022261474,764.717,46.64078345
Lafayette County,362,0,WI,16766,Wisconsin,0,0.021591316,633.588,26.46199107
Lafayette County,689,0,MO,32943,Missouri,0,0.020914914,631.708,81.23690059
Lafayette County,1065,2,MS,51318,Mississippi,3.89727E-05,0.020752952,628.433,52.42086269
Lafayette County,111,0,AR,7252,Arkansas,0,0.015306122,543.411,16.2823351
Lafayette County,94,0,FL,8848,Florida,0,0.01062387,528.268,13.72788055
Lafayette Parish,8310,8,LA,230845,Louisiana,3.46553E-05,0.035998181,268.72,859.0540339
Lafourche Parish,1836,0,LA,97141,Louisiana,0,0.018900361,1068.214,90.9377709
LaGrange County,800,0,IN,37996,Indiana,0,0.021054848,379.624,100.0885086
Lake and Peninsula Borough,51,0,AK,1648,Alaska,0,0.030946602,23652.009,0.069676956
Lake County,363,0,SD,12055,South Dakota,0,0.030111987,8138.984,0.960807885
Lake County,205,0,CO,7306,Colorado,0,0.028059129,2109.292,5.109297338
Lake County,19567,78,IL,703019,Illinois,0.00011095,0.027832818,1490.15,19.47253632
Lake County,299,0,MN,10777,Minnesota,0,0.02774427,1256.464,50.82517287
Lake County,773,1,MT,29017,Montana,3.44626E-05,0.026639556,938.381,328.2611221
Lake County,6073,11,OH,229857,Ohio,4.78558E-05,0.026420775,567.37,20.06803321
Lake County,191,0,OR,7820,Oregon,0,0.024424552,563.277,21.40154844
Lake County,6519,7,FL,308034,Florida,2.27248E-05,0.021163248,498.961,984.9587443
Lake County,9815,11,IN,491456,Indiana,2.23825E-05,0.019971269,443.67,1584.553835
Lake County,1032,2,CA,63860,California,3.13185E-05,0.016160351,376.911,19.38388638
Lake County,161,0,MI,11386,Michigan,0,0.014140172,227.493,1010.391529
Lake County,74,0,TN,7731,Tennessee,0,0.009571854,165.784,46.6329682
Lake of the Woods County,159,0,MN,3929,Minnesota,0,0.040468313,1297.869,3.027270087
Lamar County,1183,0,TX,49426,Texas,0,0.023934771,907.19,54.48252296
Lamar County,1282,0,MS,58801,Mississippi,0,0.02180235,604.846,23.53656964
Lamar County,241,0,AL,14236,Alabama,0,0.016928913,497.055,118.2987798
Lamar County,234,0,GA,17959,Georgia,0,0.013029679,183.5,97.86920981
Lamb County,245,0,TX,13775,Texas,0,0.017785844,1016.181,13.55565593
Lamoille County,942,2,VT,25067,Vermont,7.97862E-05,0.037579288,458.797,54.63636423
LaMoure County,154,1,ND,4166,North Dakota,0.000240038,0.036965915,1145.943,3.635433874
Lampasas County,386,1,TX,20222,Texas,4.94511E-05,0.019088122,712.84,28.36821727
Lancaster County,469,0,VA,11148,Virginia,0,0.042070327,943.81,561.1298884
Lancaster County,8028,50,NE,297036,Nebraska,0.00016833,0.027027027,837.548,354.6495246
Lancaster County,12231,23,PA,529600,Pennsylvania,4.3429E-05,0.023094789,549.16,146.511035
Lancaster County,1227,4,SC,80458,South Carolina,4.97154E-05,0.015250193,133.25,83.66228893
Lander County,95,0,NV,6032,Nevada,0,0.015749337,5490.105,1.098703941
Lane County,66,0,KS,1720,Kansas,0,0.038372093,4553.119,78.23472218
Lane County,9530,17,OR,356212,Oregon,4.77244E-05,0.026753731,717.455,2.397362901
Langlade County,553,1,WI,19575,Wisconsin,5.10856E-05,0.028250319,870.64,22.48346044
Lanier County,92,0,GA,10408,Georgia,0,0.008839354,185.261,56.18019983
Lapeer County,1573,0,MI,88389,Michigan,0,0.017796332,643.014,137.4604596
LaPorte County,2296,0,IN,111281,Indiana,0,0.020632453,598.299,185.9956309
Laramie County,2905,9,WY,95809,Wyoming,9.39369E-05,0.030320742,2685.912,35.67093784
Larimer County,9713,62,CO,315988,Colorado,0.00019621,0.030738509,2596.002,121.7210156
Larue County,224,0,KY,14064,Kentucky,0,0.01592719,261.519,53.77811937
Las Animas County,371,0,CO,14446,Colorado,0,0.02568185,4772.672,3.026816006
LaSalle County,2710,1,IL,112183,Illinois,8.91401E-06,0.024156958,1135.124,98.82885042
Lassen County,409,1,CA,32163,California,3.10916E-05,0.012716475,4541.184,7.082514164
Latah County,885,2,ID,38078,Idaho,5.25238E-05,0.023241767,1075.996,35.38860739
Latimer County,166,0,OK,10775,Oklahoma,0,0.015406032,722.08,14.92216929
Lauderdale County,1941,0,MS,80254,Mississippi,0,0.02418571,703.634,114.0564555
Lauderdale County,1964,1,AL,92797,Alabama,1.07762E-05,0.021164477,667.697,138.9807053
Lauderdale County,307,0,TN,27795,Tennessee,0,0.011045152,471.992,58.88870998
Laurel County,1139,4,KY,59563,Kentucky,6.71558E-05,0.01912261,433.953,137.2567997
Laurens County,1035,0,GA,47999,Georgia,0,0.021562949,807.296,59.45650666
Laurens County,931,1,SC,66229,South Carolina,1.50991E-05,0.014057286,713.804,92.78317297
Lavaca County,485,0,TX,19581,Texas,0,0.024768909,969.708,20.19267656
Lawrence County,1008,0,SD,24910,South Dakota,0,0.040465676,800.035,31.13613779
Lawrence County,1973,2,PA,89333,Pennsylvania,2.23881E-05,0.022085903,690.678,48.62902829
Lawrence County,702,0,MO,38185,Missouri,0,0.018384182,617.128,68.04098988
Lawrence County,837,0,IN,45844,Indiana,0,0.018257569,611.737,62.4206154
Lawrence County,278,1,IL,16558,Illinois,6.03938E-05,0.016789467,587.614,28.94927623
Lawrence County,702,2,TN,41990,Tennessee,4.76304E-05,0.016718266,453.371,136.5702703
Lawrence County,274,0,AR,17011,Arkansas,0,0.016107225,449.168,102.064261
Lawrence County,221,0,KY,15856,Kentucky,0,0.013937941,430.668,29.05718558
Lawrence County,808,0,OH,61917,Ohio,0,0.013049728,415.595,38.1525283
Lawrence County,162,0,MS,12514,Mississippi,0,0.012945501,372.178,44.48946472
Lawrence County,406,0,AL,33587,Alabama,0,0.01208801,358.175,249.4116005
Le Flore County,805,0,OK,49774,Oklahoma,0,0.016173102,1589.214,31.31988518
Le Sueur County,691,0,MN,27810,Minnesota,0,0.024847177,448.76,61.97076388
Lea County,1708,1,NM,68062,New Mexico,1.46925E-05,0.025094767,4390.932,15.50058165
Leake County,288,0,MS,23389,Mississippi,0,0.012313481,583,40.11835334
Leavenworth County,1207,0,KS,78185,Kansas,0,0.015437744,462.831,168.9277512
Lebanon County,2624,2,PA,135486,Pennsylvania,1.47617E-05,0.019367315,361.833,374.4434587
Lee County,2412,1,MS,85340,Mississippi,1.17178E-05,0.028263417,784.513,842.7075141
Lee County,909,1,IA,35682,Iowa,2.80253E-05,0.025475029,724.896,48.08689798
Lee County,420,0,TX,16628,Texas,0,0.0252586,629.016,26.43493965
Lee County,16390,34,FL,661115,Florida,5.14283E-05,0.024791451,607.536,248.4346607
Lee County,1266,0,NC,60266,North Carolina,0,0.02100687,602.621,16.61906903
Lee County,710,0,IL,34858,Illinois,0,0.020368352,517.518,68.94832644
Lee County,2496,8,AL,150933,Alabama,5.30037E-05,0.016537139,449.951,189.6650969
Lee County,100,0,KY,7260,Kentucky,0,0.013774105,435.518,57.82769024
Lee County,369,0,GA,29071,Georgia,0,0.012693062,410.184,44.72870712
Lee County,127,0,AR,10015,Arkansas,0,0.012680979,355.784,81.70968902
Lee County,286,0,VA,25185,Virginia,0,0.011355966,254.959,236.3752603
Lee County,189,0,SC,18347,South Carolina,0,0.010301412,208.857,34.76062569
Leelanau County,737,0,MI,21747,Michigan,0,0.033889732,347.171,62.64060074
Leflore County,721,1,MS,31607,Mississippi,3.16386E-05,0.022811403,592.539,53.34163658
Lehigh County,8407,21,PA,355092,Pennsylvania,5.91396E-05,0.023675555,345.166,1028.757178
Lemhi County,289,0,ID,7712,Idaho,0,0.037474066,4563.387,1.689972821
Lenawee County,1807,2,MI,99188,Michigan,2.01637E-05,0.01821793,749.555,132.329182
Lenoir County,1254,0,NC,58914,North Carolina,0,0.021285263,400.591,147.0677075
Leon County,7389,10,FL,281845,Florida,3.54805E-05,0.026216537,1073.151,15.60078684
Leon County,362,0,TX,16742,Texas,0,0.021622267,666.852,422.6500033
Leslie County,110,0,KY,11019,Kentucky,0,0.009982757,400.844,27.48949716
Letcher County,333,0,KY,23619,Kentucky,0,0.014098819,337.914,69.89648254
Levy County,703,0,FL,39644,Florida,0,0.017732822,1118.206,35.45321703
Lewis and Clark County,2206,0,MT,65338,Montana,0,0.033762894,3458.828,18.89021368
Lewis County,121,0,ID,3902,Idaho,0,0.031009739,2402.802,31.24726881
Lewis County,1808,0,WA,75081,Washington,0,0.02408066,1274.679,21.29869559
Lewis County,392,0,WV,16452,West Virginia,0,0.02382689,505.042,20.10129851
Lewis County,528,0,NY,27149,New York,0,0.01944823,482.836,28.59355972
Lewis County,187,0,MO,10152,Missouri,0,0.018420016,478.795,8.149625623
Lewis County,194,0,TN,11961,Tennessee,0,0.01621938,384.895,42.74412502
Lewis County,119,0,KY,13806,Kentucky,0,0.008619441,282.089,42.40151158
Lexington city,286,0,VA,7170,Virginia,0,0.039888424,2.497,2871.445735
Lexington County,6158,2,SC,273752,South Carolina,7.30588E-06,0.022494813,698.913,391.6825127
Liberty County,67,0,MT,2369,Montana,0,0.028281976,1430.045,1.656591226
Liberty County,1030,0,TX,76907,Texas,0,0.013392799,1158.417,66.38973703
Liberty County,810,0,GA,64135,Georgia,0,0.012629609,835.562,9.992077189
Liberty County,79,0,FL,8349,Florida,0,0.009462211,489.801,130.9409332
Licking County,2885,1,OH,168375,Ohio,5.93912E-06,0.017134373,682.5,246.7032967
Limestone County,407,0,TX,23326,Texas,0,0.017448341,905.288,25.76638595
Limestone County,1304,0,AL,88845,Alabama,0,0.014677247,559.936,158.6699194
Lincoln County,1394,1,ME,34088,Maine,2.93358E-05,0.040894156,10633.202,0.49326628
Lincoln County,210,0,MN,5830,Minnesota,0,0.036020583,4831.091,4.161585861
Lincoln County,698,1,NM,20105,New Mexico,4.97389E-05,0.034717732,4076.129,4.505254863
Lincoln County,625,0,WY,18364,Wyoming,0,0.03403398,3612.916,5.386230956
Lincoln County,1561,0,OR,46350,Oregon,0,0.033678533,2577.626,2.106589552
Lincoln County,596,0,MT,19460,Montana,0,0.030626927,2564.068,14.06007953
Lincoln County,1048,0,NE,36051,Nebraska,0,0.029069929,2310.494,4.458353928
Lincoln County,86,0,KS,3147,Kansas,0,0.027327614,1201.405,4.423986915
Lincoln County,1292,0,SD,49858,South Dakota,0,0.025913595,979.765,47.30726246
Lincoln County,257,0,WA,10301,Washington,0,0.024949034,952.314,36.0710858
Lincoln County,663,0,WI,28684,Wisconsin,0,0.023113931,878.973,32.63353937
Lincoln County,792,0,MS,34810,Mississippi,0,0.022752083,719.396,4.374503055
Lincoln County,123,0,CO,5430,Colorado,0,0.022651934,626.556,85.96198903
Lincoln County,1511,1,NC,79740,North Carolina,1.25408E-05,0.018949085,586.115,59.39107513
Lincoln County,135,0,GA,7751,Georgia,0,0.017417107,577.279,86.3672505
Lincoln County,567,0,TN,33633,Tennessee,0,0.016858443,570.338,58.97029481
Lincoln County,896,1,MO,53860,Missouri,1.85667E-05,0.016635722,561.517,24.98766734
Lincoln County,571,1,OK,34351,Oklahoma,2.91112E-05,0.016622515,536.757,10.86152579
Lincoln County,87,0,NV,5245,Nevada,0,0.016587226,455.818,74.78423406
Lincoln County,87,0,ID,5315,Idaho,0,0.016368768,437.039,49.32969369
Lincoln County,308,0,KY,24370,Kentucky,0,0.01263849,334.095,72.9433245
Lincoln County,155,1,AR,14031,Arkansas,7.12708E-05,0.011046967,297.938,267.639576
Lincoln County,201,0,WV,21559,West Virginia,0,0.009323252,210.38,36.84285578
Lincoln Parish,1017,0,LA,47414,Louisiana,0,0.021449361,471.742,100.5083287
Linn County,5393,18,IA,216111,Iowa,8.32905E-05,0.024954769,2290.129,51.85952407
Linn County,289,0,MO,12368,Missouri,0,0.023366753,716.88,301.4604955
Linn County,2432,1,OR,118765,Oregon,8.41999E-06,0.020477413,615.564,20.09214314
Linn County,180,0,KS,9516,Kansas,0,0.018915511,594.059,16.01861095
Lipscomb County,95,0,TX,3485,Texas,0,0.027259684,932.179,3.73855236
Litchfield County,4780,4,CT,186924,Connecticut,2.13991E-05,0.02557189,920.56,203.0546624
Little River County,161,0,AR,12730,Arkansas,0,0.01264729,532.253,23.91719727
Live Oak County,282,0,TX,11867,Texas,0,0.023763377,1039.696,11.4139133
Livingston County,402,0,MO,14871,Missouri,0,0.027032479,1044.285,36.56664608
Livingston County,877,0,IL,38186,Illinois,0,0.022966532,631.763,102.4197365
Livingston County,4156,7,MI,184443,Michigan,3.79521E-05,0.022532707,565.254,326.3010965
Livingston County,1253,0,NY,64705,New York,0,0.01936481,532.329,27.93573147
Livingston County,158,0,KY,9359,Kentucky,0,0.016882146,313.127,29.88883105
Livingston Parish,1652,3,LA,134053,Louisiana,2.23792E-05,0.012323484,648.169,206.8179749
Llano County,433,0,TX,19444,Texas,0,0.02226908,934.034,20.81722935
Logan County,109,0,KS,2798,Kansas,0,0.038956397,1838.547,12.21072945
Logan County,69,0,ND,1946,North Dakota,0,0.035457348,1072.994,2.607656706
Logan County,23,0,NE,763,Nebraska,0,0.030144168,992.818,1.960077275
Logan County,577,0,CO,22450,Colorado,0,0.025701559,743.834,59.72031394
Logan County,600,0,IL,29964,Illinois,0,0.020024029,708.125,31.18375993
Logan County,855,0,OH,45481,Ohio,0,0.018799059,618.059,48.48080847
Logan County,656,0,WV,35987,West Virginia,0,0.018228805,570.66,1.33704833
Logan County,486,0,KY,26876,Kentucky,0,0.018083048,552.131,48.67685386
Logan County,786,0,OK,44422,Oklahoma,0,0.017693935,458.429,99.21056478
Logan County,377,0,AR,22082,Arkansas,0,0.017072729,453.737,79.31246515
Long County,71,0,GA,16624,Georgia,0,0.004270934,400.293,41.52957958
Lonoke County,1000,2,AR,70753,Arkansas,2.82674E-05,0.014133676,770.728,91.80022005
Lorain County,5523,10,OH,302827,Ohio,3.30222E-05,0.018238136,491.101,616.6287586
Los Alamos County,376,3,NM,17798,New Mexico,0.000168558,0.021125969,109.167,163.0346167
Los Angeles County,252654,3356,CA,10017068,California,0.000335028,0.02522235,4057.884,2468.54469
Loudon County,906,0,TN,50448,Tennessee,0,0.017959087,229.216,220.089348
Loudoun County,8964,132,VA,349679,Virginia,0.000377489,0.025634939,515.561,678.2495185
Louisa County,216,0,IA,11282,Iowa,0,0.019145542,496.3,68.39613137
Louisa County,537,0,VA,33945,Virginia,0,0.015819708,401.766,28.08102229
Loup County,8,0,NE,576,Nebraska,0,0.013888889,568.29,1.013567017
Love County,156,0,OK,9742,Oklahoma,0,0.016013139,513.995,18.95349177
Loving County,2,0,TX,95,Texas,0,0.021052632,668.925,0.142018911
Lowndes County,1493,0,MS,59922,Mississippi,0,0.024915724,715.911,14.95018236
Lowndes County,2632,1,GA,112916,Georgia,8.85614E-06,0.023309363,505.509,118.5379489
Lowndes County,98,0,AL,10703,Alabama,0,0.009156311,496.066,227.6229373
Lubbock County,6910,7,TX,289324,Texas,2.41943E-05,0.023883259,895.599,323.0508297
Lucas County,9566,24,OH,436393,Ohio,5.49963E-05,0.021920608,430.593,20.31152388
Lucas County,178,0,IA,8746,Iowa,0,0.020352161,340.855,1280.289273
Luce County,162,0,MI,6502,Michigan,0,0.024915411,899.078,7.231853076
Lumpkin County,506,0,GA,30918,Georgia,0,0.016365871,282.933,109.2767546
Luna County,387,0,NM,24659,New Mexico,0,0.015694067,2965.188,8.316167474
Lunenburg County,177,0,VA,12527,Virginia,0,0.01412948,431.683,29.0189792
Luzerne County,7147,10,PA,320103,Pennsylvania,3.12399E-05,0.022327188,890.333,359.5317707
Lycoming County,2847,2,PA,116754,Pennsylvania,1.713E-05,0.024384604,1228.594,95.03057967
Lyman County,78,0,SD,3892,South Dakota,0,0.02004111,1641.936,2.370372536
Lynchburg city,2185,4,VA,78014,Virginia,5.12728E-05,0.028007793,49.128,1587.974271
Lynn County,85,0,TX,5723,Texas,0,0.01485235,891.867,6.416876059
Lyon County,388,0,IA,11712,Iowa,0,0.033128415,2001.187,25.76320954
Lyon County,796,0,MN,25487,Minnesota,0,0.031231608,847.474,39.54103607
Lyon County,824,2,KS,33510,Kansas,5.96837E-05,0.024589675,714.559,35.66815336
Lyon County,140,0,KY,8451,Kentucky,0,0.016566087,587.65,19.93023058
Lyon County,768,1,NV,51557,Nevada,1.9396E-05,0.014896134,213.84,39.52020202
Mackinac County,449,0,MI,11061,Michigan,0,0.040593075,1021.569,10.82746246
Macomb County,18304,10,MI,854769,Michigan,1.16991E-05,0.021413973,479.223,1783.656043
Macon County,1071,0,NC,33857,North Carolina,0,0.031633045,801.227,19.40024487
Macon County,2447,0,IL,109278,Illinois,0,0.02239243,608.885,32.33451309
Macon County,340,0,MO,15544,Missouri,0,0.021873392,580.689,188.1867919
Macon County,327,0,TN,22701,Tennessee,0,0.014404652,515.558,65.6705938
Macon County,179,0,GA,14009,Georgia,0,0.0127775,400.641,34.96646624
Macon County,215,1,AL,19688,Alabama,5.07924E-05,0.010920358,307.144,73.90995754
Macoupin County,913,0,IL,46880,Illinois,0,0.019475256,862.906,54.32804964
Madera County,1880,0,CA,152389,California,0,0.012336848,2137.069,71.30747767
Madison County,361,0,MT,7712,Montana,0,0.046810166,3587.484,2.149695999
Madison County,1318,0,NE,35278,Nebraska,0,0.037360395,834.255,18.82038465
Madison County,2891,14,MS,100412,Mississippi,0.000139426,0.02879138,801.593,432.75328
Madison County,2529,0,TN,98733,Tennessee,0,0.025614536,715.582,373.437286
Madison County,8066,48,AL,346892,Alabama,0.000138372,0.023252194,714.506,140.5334595
Madison County,354,0,IA,15448,Iowa,0,0.022915588,695.948,26.9100565
Madison County,284,0,MO,12431,Missouri,0,0.022846111,654.842,110.5335333
Madison County,5847,5,IL,267225,Illinois,1.87108E-05,0.021880438,572.743,61.59481652
Madison County,273,0,VA,13200,Virginia,0,0.020681818,561.006,27.53624738
Madison County,755,2,ID,37450,Idaho,5.34045E-05,0.020160214,557.117,177.2213018
Madison County,1414,5,NY,72382,New York,6.90779E-05,0.019535244,494.39,25.14411699
Madison County,1651,0,KY,85590,Kentucky,0,0.019289637,469.206,79.81568863
Madison County,2225,4,IN,130482,Indiana,3.06556E-05,0.01705216,466.065,29.56883696
Madison County,223,0,TX,13781,Texas,0,0.016181699,465.875,92.89401664
Madison County,298,0,FL,18728,Florida,0,0.015912003,451.915,288.731288
Madison County,672,0,OH,43277,Ohio,0,0.015527879,449.57,46.76023756
Madison County,300,1,NC,21022,North Carolina,4.75692E-05,0.014270764,437.293,195.7268925
Madison County,355,0,GA,28057,Georgia,0,0.012652814,320.683,41.16214455
Madison County,188,0,AR,15701,Arkansas,0,0.01197376,282.311,99.38330423
Madison Parish,212,0,LA,11927,Louisiana,0,0.017774797,624.437,19.10040565
Magoffin County,172,0,KY,12950,Kentucky,0,0.013281853,308.444,41.98493081
Mahaska County,575,0,IA,22417,Iowa,0,0.025650176,570.863,39.26861611
Mahnomen County,101,0,MN,5532,Minnesota,0,0.018257411,557.878,9.916146541
Mahoning County,5562,9,OH,233869,Ohio,3.84831E-05,0.023782545,411.623,568.1631007
Major County,260,1,OK,7683,Oklahoma,0.000130157,0.033840948,954.988,8.045127269
Malheur County,710,0,OR,30479,Oregon,0,0.023294728,9887.532,3.082569037
Manassas city,1412,5,VA,41705,Virginia,0.00011989,0.033856852,9.881,4220.726647
Manassas Park city,321,0,VA,16149,Virginia,0,0.019877392,2.534,6372.928177
Manatee County,7920,10,FL,342106,Florida,2.92307E-05,0.023150719,742.931,460.4815252
Manistee County,559,0,MI,24450,Michigan,0,0.022862986,542.149,45.09830323
Manitowoc County,1752,1,WI,80654,Wisconsin,1.23986E-05,0.021722419,589.082,136.9147249
Marathon County,3271,2,WI,135416,Wisconsin,1.47693E-05,0.024155196,1544.983,87.64886086
Marengo County,478,0,AL,20155,Alabama,0,0.023716199,976.882,20.63196988
Maricopa County,85793,552,AZ,4009412,Arizona,0.000137676,0.021397901,9200.143,435.7988783
Maries County,134,0,MO,9018,Missouri,0,0.014859171,526.979,17.11263637
Marin County,9642,173,CA,258365,California,0.000669595,0.037319296,520.306,496.5635607
Marinette County,1075,0,WI,41610,Wisconsin,0,0.025835136,1399.347,29.73529796
Marion County,836,3,MO,28904,Missouri,0.000103792,0.028923332,1584.546,212.907672
Marion County,22649,249,IN,928281,Indiana,0.000268238,0.024398862,1182.326,273.7096199
Marion County,806,1,IA,33252,Iowa,3.00734E-05,0.024239144,944.29,12.93988076
Marion County,922,1,IL,38622,Illinois,2.5892E-05,0.023872404,742.292,40.86531985
Marion County,291,0,KS,12219,Kansas,0,0.02381537,597.009,27.52052314
